Date,Open,High,Low,Close,Volume
2022-11-06,10.1451,10.4781,8.07303,8.60006,2819536559
2022-11-13,8.70067,10.9382,8.39881,10.8613,2813846100
2022-11-20,10.6219,11.4749,10.0182,10.4638,2363587932
2022-11-27,10.3106,10.9574,9.97988,10.6651,1119802191
2022-12-04,10.4446,11.5802,9.80753,11.2159,1940966520
2022-12-11,10.962,11.1155,9.66842,10.0085,1795996921
2022-12-18,10.0182,11.6088,8.96419,9.13186,2378663218
2022-12-25,9.15102,9.2229,7.98487,8.47128,1846777724
2023-01-01,8.40868,8.42792,7.75367,8.33161,1283358872
2023-01-08,8.54352,8.68774,7.75367,8.49535,1686604778
2023-01-15,8.70725,9.71374,8.52424,9.68007,1956759126
2023-01-22,9.66081,10.0677,8.94807,9.81967,1358200856
2023-01-29,9.89684,11.4718,9.6223,11.2357,1970453045
2023-02-05,10.8598,13.2198,10.523,12.2903,2365246610
2023-02-12,11.9653,12.8537,11.1825,11.4718,2044241139
2023-02-19,11.6256,12.5696,11.2212,11.5776,1917912077
2023-02-26,11.1247,11.2934,10.282,10.4844,1391953862
2023-03-05,10.8263,11.3319,10.0895,11.2982,1519169064
2023-03-12,11.4428,11.7895,9.93042,10.0559,2046042143
2023-03-19,9.85827,12.2855,9.6945,11.8329,2599793396
2023-03-26,11.7654,13.0594,11.5053,12.5072,1868860892
2023-04-02,12.5873,13.7181,11.7661,13.689,1303373204
2023-04-09,13.4082,13.7717,12.6475,13.2869,1014253412
2023-04-16,12.9044,13.5292,12.5943,13.3065,1369192697
