Date,Open,High,Low,Close,Volume
2016-11-27,108472,108472,103928,104968,2507.623
2016-12-04,105363,114702,103045,113268,4651.134
2016-12-11,111422,113100,102561,102811,4533.41
2016-12-18,103995,105336,98420.2,101289,6561.629
2016-12-25,101049,101533,98264.5,99807.6,2627.886
2017-01-01,99376.4,105040,96580.5,103995,4062.228
2017-01-08,101969,103128,94667.3,95462.3,3945.622
2017-01-15,95223.3,96205.7,92189.3,92609.5,6417.506
2017-01-22,93466.5,94288.5,91133.9,92401.4,6297.72
2017-01-29,92713.5,93981.5,86643.2,86908.8,6157.721
2017-02-05,87823.5,91008.9,86851.3,87116.3,6036.11
2017-02-12,87662.1,87802,83317.6,83670.8,5612.643
2017-02-19,82912.2,82990.5,79040.1,79055.8,7115.4
2017-02-26,78619.8,79799.2,77466.1,78229.8,4701.051
2017-03-05,78639.8,79300.5,75652.2,76784.9,5741.433
2017-03-12,77601.3,78359.5,75787.1,76166.4,5093.702
2017-03-19,75932.6,77247.3,74415.2,75266.9,4961.934
2017-03-26,75225.9,78661.4,73921.5,76909.6,8895.537
2017-04-02,78603.9,79097.5,73313.1,73931.8,5302.525
2017-04-09,73755.4,75423.3,72118,74607.3,7342.186
2017-04-16,74430.5,77382.7,73630.5,77345.7,5443.27
2017-04-23,76748.6,76805.5,73079.1,73609.9,5920.916
2017-04-30,71218.5,71561.9,67586.3,68127.1,6110.92
2017-05-07,67507.9,67539.6,65845.7,65845.7,5432.879
2017-05-14,65767.8,66142,64296.4,64332.9,5091.533
2017-05-21,64317.5,68085,62955.7,65169.7,9370.671
2017-05-28,64769.4,64811.5,60425.3,60580.7,5453.765
2017-06-04,60679.2,61417.6,57717.3,57748.5,5517.212
2017-06-11,57769,64197.6,57223.8,61859.4,11502.881
2017-06-18,63454.9,65294.8,60700.6,63834.1,22333.03
2017-06-25,62113.6,62358.6,59483.9,59728.5,10752.62
2017-07-02,58704.8,66047.8,58387.6,64415.9,18220.96
2017-07-09,63361.5,66749.4,63121.7,63995.1,12382.4
2017-07-16,63813.2,64322.6,57971.6,58205.7,12198.42
2017-07-23,58055,58787.9,55415,55773.7,10861.97
2017-07-30,55857.3,57873.5,53715.4,56137.2,15687.54
2017-08-06,55669.7,57613.2,55352.6,56407.8,14837.82
2017-08-13,56075.1,59603.4,54276.7,58101.7,19232.02
2017-08-20,56771.6,59728.5,54666.7,59042.6,19486.89
2017-08-27,59011.8,60336.6,56355.5,58055,15749.94
2017-09-03,57535.9,59146.1,52681.3,53299.9,15800.39
2017-09-10,53819.6,55950.6,53455.6,55254.5,15428.22
2017-09-17,54032.3,54032.3,52603.3,53248.1,12200.26
2017-09-24,53019.4,55332,52520.4,54796.4,13770.37
2017-10-01,55466.9,57348.2,53372.7,53455.6,17806.57
2017-10-08,53248.1,54069.1,51125.5,51139.8,13975.54
2017-10-15,50903,51881.1,50247.9,50466.2,9572.33
2017-10-22,50064.2,51543.5,49567.8,50105.2,9784.13
2017-10-29,49786.5,52520.4,47097.5,47390.1,19091.03
2017-11-05,47553.3,47807.6,45496,45534.7,15777.32
2017-11-12,45615.9,46514.6,44419.4,45176,15044.24
2017-11-19,45656.4,46851.2,44059.3,44919.5,15290.68
2017-11-26,44796.7,45197,42894.9,42924.8,6269.812
2017-12-03,43005.8,46236.3,42592.3,44340.2,22949.65
2017-12-10,43501.5,46474.9,43362.3,44180.5,19013.63
2017-12-17,44115.8,44115.8,41549.9,41745.9,12560.42
2017-12-24,40929.4,42014,40550.9,41684.8,12439.39
2017-12-31,42346.6,43064.1,41944.5,42987.1,6162.54
2018-01-07,42383.9,42683.6,38109.3,38205.7,12220.72
2018-01-14,38187,38748.4,36316.1,36469.8,12869.5
2018-01-21,35710.5,37070.7,35062.9,35231.4,15692.22
2018-01-28,35250,35369.3,32444.8,32474.4,20660.7
2018-02-04,32630.9,36249.8,32414.3,36168.7,27285.75
2018-02-11,37191.7,46481.4,35430.8,41424.6,67753.76
2018-02-18,40166.1,41105.9,33773.7,34828,41962.28
2018-02-25,35270.6,35308.2,32892.5,32892.5,30440.54
2018-03-04,32414.3,36648.7,31393.9,34069.1,48640.56
2018-03-11,34553.6,34934.8,29994.7,30011.1,33674.2
2018-03-18,29696.3,31136.7,28896.9,31054.7,35542.34
2018-03-25,31931.3,38542.7,31931.3,38482.3,52032.58
2018-04-01,36196.7,39675.8,33434,36719.4,56155.7
2018-04-08,37459.5,40985.3,35477.2,38843.1,62398.8
2018-04-15,37799.4,38219.2,34194.8,35375.6,47574.34
2018-04-22,34715.7,35337.1,31872.1,34594.8,35789.73
2018-04-29,34173.8,38563.7,33195.1,34636.5,50261.32
2018-05-06,34416.5,36499,32610.2,32872.8,45835.21
2018-05-13,32455.2,32853.1,30046.8,30248.3,36623.55
2018-05-20,30046.8,31570.2,29528.8,31328.3,36170.24
2018-05-27,30609.9,31673.1,29808.2,30149.5,41313.36
2018-06-03,30545.5,31065.2,28486.6,28546.1,28079.54
2018-06-10,28325.6,28365,27042.6,27705.2,36592.35
2018-06-17,27826.3,27826.3,26163.3,26544,44462.37
2018-06-24,27042.6,27863.6,25938.9,27226.1,35683.61
2018-07-01,27868,30139.4,27778.9,28912.7,55659.2
2018-07-08,29676.7,29873.9,26824.4,26924,29235.84
2018-07-15,26482.7,26783.8,24973.3,25094.8,35957.28
2018-07-22,25094.8,26060.4,24653.3,25396.4,29374.34
2018-07-29,25578,26319.6,23749.1,25879.8,41634.86
2018-08-05,25879.8,27376.7,24815.5,24834.5,45862.36
2018-08-12,24893.5,24973.3,23830.1,24653.3,31233.16
2018-08-19,24554.4,25616.8,24059.6,24932.9,39616.34
2018-08-26,24776.2,25314.6,23850,23891.4,29248.82
2018-09-02,23527.8,23647.2,22021.4,22321.8,40114.03
2018-09-09,22544.3,24714.8,22423.7,24371.6,43022.66
2018-09-16,24030.7,24674,22944.6,23307.4,35205.54
2018-09-23,23449.7,24390.4,22724.1,23407.8,44859.01
2018-09-30,23912.3,24180.3,22255.2,22521.7,40407.24
2018-10-07,22115,25329,21893.7,24663.8,61006.08
2018-10-14,24984.9,30120.5,24299.2,26766.6,150030.2
2018-10-21,27087.6,28080.3,24924.5,27210.4,104841.4
2018-10-28,26724.5,30969.9,26138.4,29696.3,120030.8
2018-11-04,28482.3,33293.5,26642.6,28080.3,149669.1
2018-11-11,28038.5,29292.2,25128.3,26887.9,85574.6
2018-11-18,27492.9,30949.7,27337.7,28725.4,108094.4
2018-11-25,29210,34467,29050.8,33253.5,71497.23
2018-12-02,31839.6,32279.3,27310.7,27351.6,62026.1
2018-12-09,25551.3,31434.2,25471.2,31191.4,92097.1
2018-12-16,31332.5,32325,27715.6,31232.8,96794.5
2018-12-23,31637.9,40735.8,30909.7,40230.9,152036.1
2018-12-30,41056.8,43200.7,33024.7,34791.5,107968.2
2019-01-06,33756.3,37045.7,31542.7,31988.6,100702.6
2019-01-13,31827,32151.5,28983.4,29450.1,93622.1
2019-01-20,30262.8,30647.4,26668.8,27053.4,82534.9
2019-01-27,27643.7,29552.1,26790.3,27011.6,61984.3
2019-02-03,28090.6,29144.7,25083.9,25813.9,77058.1
2019-02-10,25752.9,26161.2,24048.7,25246.7,71158.66
2019-02-17,25001.6,25531.4,23559.7,23824.9,59217.96
2019-02-24,24028.3,24351.9,23358.2,23439.1,41241.63
2019-03-03,22889.2,23906.1,22729.3,22849.2,50530.31
2019-03-10,22483.9,24980.7,22321.8,24167.9,91187.3
2019-03-17,23906.1,23926.6,21143.2,21406.4,76400.72
2019-03-24,21365.7,21508,19696.5,21103.8,95645.48
2019-03-31,21367.8,21795.8,20349.1,20716.1,109334.5
2019-04-07,20103.9,20349.1,18984.5,19086.3,61955.08
2019-04-14,19208.9,19430.3,18719.3,18740.1,45494.74
2019-04-21,18780.8,19126.8,18149.7,18332.8,30671.29
2019-04-28,18557.2,18597.9,17233.1,17416,45525.14
2019-05-05,17395.2,18495,17212.3,17273.7,57711.84
2019-05-12,18353.5,20268,17517.8,19045.8,121057.3
2019-05-19,20471.8,21175.5,18515.6,19494.8,123594
2019-05-26,20288.8,21427.9,19656.9,21081.7,100623.4
2019-06-02,20904.2,22667.8,20557.1,22630.7,112392.3
2019-06-09,22828.9,24483.9,19656.9,19931.2,153938.6
2019-06-16,19513.5,19625.8,18515.6,19411.6,113418.6
2019-06-23,19295.1,19340.9,17270.3,17605.1,118473
2019-06-30,17532.4,18609.2,17467,18025.1,115833.5
2019-07-07,16989.8,17542.8,16717.5,16819.4,84506.3
2019-07-14,17147.8,17471.1,16183.3,16189.5,101189.8
2019-07-21,16070.9,16932.7,16024.2,16850.6,105919.2
2019-07-28,16721.7,16730.1,15686.4,15758.1,120076.1
2019-08-04,15789.4,18122.9,15784.2,17835,229540.4
2019-08-11,18927.4,20147.6,17364.1,17875.4,273525.7
2019-08-18,18203.8,19327.4,16895.3,18004.3,225353.5
2019-08-25,17224.8,19039.5,16875.5,18835.8,164495.5
2019-09-01,18266.3,18614.4,16880.7,17276.6,160320.1
2019-09-08,17635.4,17973,15958.8,16137.5,118712.1
2019-09-15,15999.2,16841.3,15384.1,15913.1,127201.2
2019-09-22,16224.9,16530.5,15568,16342.3,123919.6
2019-09-29,16403.5,17586.4,16029.6,17215.4,158266.7
2019-10-06,17056.4,18725.5,16293.5,16705,168123.7
2019-10-13,16865.1,17659.2,15674,16091.8,177549.9
2019-10-20,16147.9,16194.8,15241.7,15906.9,129165.3
2019-10-27,15684.4,16044.1,14942.2,14977.7,112441.5
2019-11-03,14746.8,15034.8,14240.7,14240.7,110952.8
2019-11-10,13951.7,14261.4,13643.1,13751.1,106256.8
2019-11-17,13956.9,14019.2,13441.4,13467.3,90372.1
2019-11-24,13483,13880,13245.9,13647.1,123267.1
2019-12-01,13477.8,13477.8,12822.9,13007.9,64399.7
2019-12-08,12998.7,14157.5,12981.8,13029.8,138822.9
2019-12-15,13086,13317.7,12466.6,12605.7,132874
2019-12-22,12368.7,12374.9,11755.3,11822,85321.9
2019-12-29,11693.1,11791.9,11279.5,11444.7,53529.15
2020-01-05,11460.3,11833.5,11036.1,11331.4,119543.3
2020-01-12,11599.7,11641.1,10470.7,10682.9,161308.5
2020-01-19,10559.2,10602.8,9957.72,9978.59,171012.8
2020-01-26,10071.7,10217.1,9658.32,10082.2,131843.2
2020-02-02,10750.4,10838.7,9931.93,10548.7,263200.7
2020-02-09,10392.8,10413.6,9015.06,9160.14,257503.9
2020-02-16,9258.48,9263.42,8502.17,8543.41,187161.7
2020-02-23,8668.06,9113.39,8232.39,9009.83,202462.6
2020-03-01,9999.26,13678.3,9704.14,12123.4,901662
2020-03-08,11765.8,12279.3,9957.72,11444.7,701644
2020-03-15,13859.3,16802.8,11657.8,11978,735727
2020-03-22,15543,16366.2,12293.8,15190.8,930373
2020-03-29,15133.5,16709.2,9983.22,11095.3,983150
2020-04-05,10788.8,11682.8,9396.1,11152.6,865745
2020-04-12,9921.1,10123.6,7888.99,8185.17,726175
2020-04-19,8283.89,8434.61,6418.26,6553.36,733000
2020-04-26,6714.45,7634.37,6480.59,6548.14,624090
